Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property
ATC/C07B,BETA BLOCKING AGENTS AND THIAZIDES,,,false,C3653615,STY/T121,ATC/C07,3,Y,STY/T121
ATC/B05C,"IRRIGATING SOLUTIONS, BLOOD SUBSTITUTES AND PERFUSION",IRRIGATING SOLUTIONS,,false,C3540793,STY/T121,ATC/B05,3,Y,STY/T121
ATC/N02CA51,"dihydroergotamine, combinations",,,false,C3653150,STY/T109|STY/T121,ATC/N02CA,5,,STY/T109|STY/T121
ATC/N05AD06,bromperidol,,,false,C0054138,STY/T109|STY/T121,ATC/N05AD,5,,STY/T109|STY/T121
ATC/R01AB01,phenylephrine,,,false,C0031469,STY/T109|STY/T121,ATC/R01AB,5,,STY/T109|STY/T121
ATC/S01G,DECONGESTANTS AND ANTIALLERGICS,,,false,C3653596,STY/T121,ATC/S01,3,Y,STY/T121
ATC/J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,,,false,C3653569,STY/T114|STY/T121,ATC/J05A,4,Y,STY/T114|STY/T121
ATC/V01AA20,various allergen extracts,various,,false,C3540765,STY/T129|STY/T121,ATC/V01AA,5,,STY/T129|STY/T121
ATC/V04CX03,methacholine,,,false,C0600370,STY/T109|STY/T121,ATC/V04CX,5,,STY/T109|STY/T121
ATC/R03CA02,ephedrine,,,false,C0014479,STY/T109|STY/T121,ATC/R03CA,5,,STY/T109|STY/T121
ATC/S01AE02,norfloxacin,,,false,C0028365,STY/T195|STY/T109,ATC/S01AE,5,,STY/T195|STY/T109
ATC/N04BB01,amantadine,,,false,C0002403,STY/T109|STY/T121,ATC/N04BB,5,,STY/T109|STY/T121
ATC/D04AA13,dimetindene,,,false,C0012390,STY/T109|STY/T121,ATC/D04AA,5,,STY/T109|STY/T121
ATC/C09CA01,losartan,,,false,C0126174,STY/T109|STY/T121,ATC/C09CA,5,,STY/T109|STY/T121
ATC/S01XA19,"limbal stem cells, autologous",,,false,C3652431,STY/T025,ATC/S01XA,5,,STY/T025
ATC/C05CX02,naftazone,,,false,C0068366,STY/T109|STY/T121,ATC/C05CX,5,,STY/T109|STY/T121
ATC/L01EJ02,fedratinib,,,false,C3886623,STY/T109|STY/T121,ATC/L01EJ,5,,STY/T109|STY/T121
ATC/N01BB05,butanilicaine,,,false,C0054241,STY/T109|STY/T121,ATC/N01BB,5,,STY/T109|STY/T121
ATC/R03AL06,olodaterol and tiotropium bromide,,,false,C4059164,STY/T121,ATC/R03AL,5,,STY/T121
ATC/C01BA01,quinidine,,,false,C0034414,STY/T109|STY/T121,ATC/C01BA,5,,STY/T109|STY/T121
ATC/L01DB08,pirarubicin,,,false,C0071126,STY/T195|STY/T109,ATC/L01DB,5,,STY/T195|STY/T109
ATC/A03AA09,difemerine,,,false,C0612470,STY/T109|STY/T121,ATC/A03AA,5,,STY/T109|STY/T121
ATC/R03AC15,reproterol,,,false,C0073076,STY/T109|STY/T121,ATC/R03AC,5,,STY/T109|STY/T121
ATC/G04BX12,phenyl salicylate,,,false,C0073999,STY/T109|STY/T121,ATC/G04BX,5,,STY/T109|STY/T121
ATC/C03BA11,indapamide,,,false,C0021186,STY/T109|STY/T121,ATC/C03BA,5,,STY/T109|STY/T121
ATC/L01XK01,olaparib,,,false,C2316164,STY/T109|STY/T121,ATC/L01XK,5,,STY/T109|STY/T121
ATC/C10AD04,aluminium nicotinate,,,false,C0770544,STY/T109|STY/T121,ATC/C10AD,5,,STY/T109|STY/T121
ATC/P01BF,"Artemisinin and derivatives, combinations",,,false,C3653691,STY/T121,ATC/P01B,4,Y,STY/T121
ATC/B01AF02,apixaban,,,false,C1831808,STY/T109|STY/T121,ATC/B01AF,5,,STY/T109|STY/T121
ATC/V03AX02,nalfurafine,,,false,C2825264,STY/T109|STY/T121,ATC/V03AX,5,,STY/T109|STY/T121
ATC/C03AH01,"chlorothiazide, combinations",,,false,C3652440,STY/T109|STY/T121,ATC/C03AH,5,,STY/T109|STY/T121
ATC/R02AA01,ambazone,,,false,C0043983,STY/T109|STY/T121,ATC/R02AA,5,,STY/T109|STY/T121
ATC/V04CX09,patent blue,,,false,C4691336,STY/T109|STY/T121,ATC/V04CX,5,,STY/T109|STY/T121
ATC/S01GA52,"tetryzoline, combinations",,,false,C3652618,STY/T121,ATC/S01GA,5,,STY/T121
ATC/P01AX10,fumagillin,,,false,C0060819,STY/T195|STY/T109,ATC/P01AX,5,,STY/T195|STY/T109
ATC/V03AN01,oxygen,,,false,C0030054,STY/T123|STY/T196|STY/T121,ATC/V03AN,5,,STY/T123|STY/T196|STY/T121
ATC/G03FA08,megestrol and estrogen,,,false,C3652785,STY/T121,ATC/G03FA,5,,STY/T121
STY/T062,Research Activity,,,false,,,STY/T057,,,
ATC/N06DA05,ipidacrine,,,false,C0051691,STY/T109|STY/T121,ATC/N06DA,5,,STY/T109|STY/T121
ATC/A07AA06,paromomycin,,,false,C0030576,STY/T195|STY/T109,ATC/A07AA,5,,STY/T195|STY/T109
ATC/B,BLOOD AND BLOOD FORMING ORGAN DRUGS,BLOOD AND BLOOD FORMING ORGANS,,false,C3654015,STY/T121,http://www.w3.org/2002/07/owl#Thing,1,Y,STY/T121
ATC/R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS in ATC","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",,false,C3653871,STY/T121,ATC/R03,3,Y,STY/T121
ATC/N05BA07,adinazolam,,,false,C0050844,STY/T109|STY/T121,ATC/N05BA,5,,STY/T109|STY/T121
ATC/R05CB13,dornase alfa (desoxyribonuclease),,,false,C1135662,STY/T126|STY/T116|STY/T121,ATC/R05CB,5,,STY/T126|STY/T116|STY/T121
ATC/V03AC02,deferiprone,,,false,C0043832,STY/T109|STY/T121,ATC/V03AC,5,,STY/T109|STY/T121
ATC/P01A,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,,,false,C3653799,STY/T121,ATC/P01,3,Y,STY/T121
ATC/D01AE19,tolciclate,,,false,C0076793,STY/T109|STY/T121,ATC/D01AE,5,,STY/T109|STY/T121
ATC/S01J,"DIAGNOSTIC AGENTS, OPHTHAMOLOGIC",DIAGNOSTIC AGENTS,,false,C3540787,STY/T130,ATC/S01,3,Y,STY/T130
ATC/A02AX,"Antacids, other combinations in ATC","Antacids, other combinations",,false,C3654046,STY/T121,ATC/A02A,4,Y,STY/T121
ATC/R01AA11,tuaminoheptane,,,false,C0642440,STY/T109|STY/T121,ATC/R01AA,5,,STY/T109|STY/T121
ATC/C03B,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",,,false,C3653815,STY/T121,ATC/C03,3,Y,STY/T121
ATC/D07AC01,betamethasone,,,false,C0005308,STY/T125|STY/T109|STY/T121,ATC/D07AC,5,,STY/T125|STY/T109|STY/T121
ATC/D07CB04,dexamethasone and antibiotics,,,false,C3652980,STY/T109|STY/T121,ATC/D07CB,5,,STY/T109|STY/T121
ATC/A,ALIMENTARY TRACT AND METABOLISM DRUGS,ALIMENTARY TRACT AND METABOLISM,,false,C3653992,STY/T121,http://www.w3.org/2002/07/owl#Thing,1,Y,STY/T121
ATC/D05AX05,tazarotene,,,false,C0288792,STY/T109|STY/T121,ATC/D05AX,5,,STY/T109|STY/T121
ATC/M03BX04,tolperisone,,,false,C0040382,STY/T109|STY/T121,ATC/M03BX,5,,STY/T109|STY/T121
ATC/G02,OTHER GYNECOLOGICALS in ATC,OTHER GYNECOLOGICALS,,false,C3653939,STY/T121,ATC/G,2,Y,STY/T121
ATC/N06AB04,citalopram,,,false,C0008845,STY/T109|STY/T121,ATC/N06AB,5,,STY/T109|STY/T121
ATC/N03AB02,phenytoin,,,false,C0031507,STY/T109|STY/T121,ATC/N03AB,5,,STY/T109|STY/T121
ATC/D10AF52,"erythromycin, combinations",,,false,C2193811,STY/T195|STY/T109,ATC/D10AF,5,,STY/T195|STY/T109
ATC/G02CX04,Cimicifugae rhizoma,,,false,C3652943,STY/T109|STY/T121,ATC/G02CX,5,,STY/T109|STY/T121
ATC/C01CA03,norepinephrine,,,false,C0028351,STY/T125|STY/T109|STY/T121,ATC/C01CA,5,,STY/T125|STY/T109|STY/T121
ATC/M01AX26,"avocado and soyabean oil, unsaponifiables",,,false,C3652930,STY/T109|STY/T121,ATC/M01AX,5,,STY/T109|STY/T121
ATC/S01AX08,hexamidine,,,false,C0062648,STY/T109|STY/T121,ATC/S01AX,5,,STY/T109|STY/T121
ATC/G01AX03,policresulen,,,false,C0137757,STY/T109|STY/T121,ATC/G01AX,5,,STY/T109|STY/T121
ATC/C10AA07,rosuvastatin,,,false,C0965129,STY/T109|STY/T121,ATC/C10AA,5,,STY/T109|STY/T121
ATC/A10BB31,acetohexamide,,,false,C0000992,STY/T109|STY/T121,ATC/A10BB,5,,STY/T109|STY/T121
ATC/C04AX21,naftidrofuryl,,,false,C0027329,STY/T109|STY/T121,ATC/C04AX,5,,STY/T109|STY/T121
ATC/R05DA03,hydrocodone,,,false,C0020264,STY/T109|STY/T121,ATC/R05DA,5,,STY/T109|STY/T121
ATC/J01ED20,Long-acting sulfonamide combinations,combinations,,false,C3539959,STY/T109|STY/T121,ATC/J01ED,5,,STY/T109|STY/T121
ATC/C01CA09,metaraminol,,,false,C0025575,STY/T109|STY/T121,ATC/C01CA,5,,STY/T109|STY/T121
ATC/V04CK02,pancreozymin (cholecystokinin),,,false,C0008328,STY/T116|STY/T125|STY/T121,ATC/V04CK,5,,STY/T116|STY/T125|STY/T121
ATC/L03AX11,tasonermin,,,false,C0937851,STY/T109|STY/T121,ATC/L03AX,5,,STY/T109|STY/T121
ATC/C09DB04,telmisartan and amlodipine,,,false,C2733369,STY/T121,ATC/C09DB,5,,STY/T121
ATC/C01EA01,alprostadil,,,false,C0002335,STY/T109|STY/T121,ATC/C01EA,5,,STY/T109|STY/T121
ATC/G04CB02,dutasteride,,,false,C0754659,STY/T109|STY/T121,ATC/G04CB,5,,STY/T109|STY/T121
ATC/H01CA01,gonadorelin,,,false,C0023610,STY/T116|STY/T125|STY/T121,ATC/H01CA,5,,STY/T116|STY/T125|STY/T121
ATC/C10AB05,fenofibrate,,,false,C0033228,STY/T109|STY/T121,ATC/C10AB,5,,STY/T109|STY/T121
ATC/M05BB02,"risedronic acid and calcium, sequential",,,false,C3652714,STY/T121,ATC/M05BB,5,,STY/T121
ATC/L02AE,"Gonadotropin releasing hormone analogues, endocrine therapy drugs",Gonadotropin releasing hormone analogues,,false,C1518041,STY/T121,ATC/L02A,4,Y,STY/T121
ATC/N06BA13,armodafinil,,,false,C1701455,STY/T109|STY/T121,ATC/N06BA,5,,STY/T109|STY/T121
ATC/L01EB07,dacomitinib,,,false,C2987430,STY/T109|STY/T121,ATC/L01EB,5,,STY/T109|STY/T121
ATC/J07AE02,"cholera, live attenuated",,,false,C3652917,STY/T129|STY/T121,ATC/J07AE,5,,STY/T129|STY/T121
ATC/J06BB08,staphylococcus immunoglobulin,,,false,C3652672,STY/T129|STY/T121,ATC/J06BB,5,,STY/T129|STY/T121
STY/T075,Research Device,,,false,,,STY/T073,,,
ATC/N01AH05,anileridine,,,false,C0051908,STY/T109|STY/T121,ATC/N01AH,5,,STY/T109|STY/T121
ATC/R03DA07,theobromine,,,false,C0039763,STY/T109|STY/T121,ATC/R03DA,5,,STY/T109|STY/T121
STY/T065,Educational Activity,,,false,,,STY/T057,,,
ATC/N02AJ19,oxycodone and ibuprofen,,,false,C1532485,STY/T121,ATC/N02AJ,5,,STY/T121
ATC/V04CA01,tolbutamide,,,false,C0040374,STY/T109|STY/T121,ATC/V04CA,5,,STY/T109|STY/T121
ATC/L01AX01,mitobronitol,,,false,C0026236,STY/T109|STY/T121,ATC/L01AX,5,,STY/T109|STY/T121
ATC/R03DB05,aminophylline and adrenergics,,,false,C3652434,STY/T109|STY/T121,ATC/R03DB,5,,STY/T109|STY/T121
ATC/D08AH02,chlorquinaldol,,,false,C0008292,STY/T109|STY/T121,ATC/D08AH,5,,STY/T109|STY/T121
ATC/P01CD01,melarsoprol,,,false,C0025217,STY/T109|STY/T121,ATC/P01CD,5,,STY/T109|STY/T121
ATC/L01AC01,thiotepa,,,false,C0039871,STY/T109|STY/T131|STY/T121,ATC/L01AC,5,,STY/T109|STY/T131|STY/T121
ATC/N02AX05,meptazinol,,,false,C0025387,STY/T109|STY/T121,ATC/N02AX,5,,STY/T109|STY/T121
ATC/G03FA13,norgestimate and estrogen,,,false,C3652733,STY/T121,ATC/G03FA,5,,STY/T121
ATC/N06AX17,milnacipran,,,false,C1533126,STY/T109|STY/T121,ATC/N06AX,5,,STY/T109|STY/T121
ATC/H02AB14,cloprednol,,,false,C0055936,STY/T125|STY/T109|STY/T121,ATC/H02AB,5,,STY/T125|STY/T109|STY/T121
ATC/A11B,"MULTIVITAMINS, PLAIN",,,false,C3653746,STY/T127|STY/T109|STY/T121,ATC/A11,3,Y,STY/T127|STY/T109|STY/T121
ATC/B03BA53,"hydroxocobalamin, combinations",,,false,C3653110,STY/T127|STY/T109,ATC/B03BA,5,,STY/T127|STY/T109
ATC/G01AF20,combinations of imidazole derivatives,,,false,C3653134,STY/T109|STY/T121,ATC/G01AF,5,,STY/T109|STY/T121
ATC/A01AC,Corticosteroids for local oral treatment,,,false,C3653473,STY/T109|STY/T121,ATC/A01A,4,Y,STY/T109|STY/T121
ATC/J01GB13,bekanamycin,,,false,C0053076,STY/T195|STY/T109,ATC/J01GB,5,,STY/T195|STY/T109
ATC/M01AE04,fenoprofen,,,false,C0015837,STY/T109|STY/T121,ATC/M01AE,5,,STY/T109|STY/T121
ATC/M09AX02,"chondrocytes, autologous",,,false,C3652916,STY/T025,ATC/M09AX,5,,STY/T025
ATC/N07XX08,tafamidis,,,false,C2745274,STY/T109|STY/T121,ATC/N07XX,5,,STY/T109|STY/T121
ATC/N02AC05,bezitramide,,,false,C0053535,STY/T109|STY/T121,ATC/N02AC,5,,STY/T109|STY/T121
ATC/L01CX01,trabectedin,,,false,C1311070,STY/T109|STY/T121,ATC/L01CX,5,,STY/T109|STY/T121
ATC/C02CA04,doxazosin,,,false,C0114873,STY/T109|STY/T121,ATC/C02CA,5,,STY/T109|STY/T121
ATC/N05CM09,Valerianae radix,,,false,C3540006,STY/T109|STY/T121,ATC/N05CM,5,,STY/T109|STY/T121
ATC/N04AC01,benzatropine,,,false,C0005098,STY/T109|STY/T121,ATC/N04AC,5,,STY/T109|STY/T121
ATC/M02AA14,fentiazac,,,false,C0060201,STY/T109|STY/T121,ATC/M02AA,5,,STY/T109|STY/T121
ATC/H03BC01,potassium perchlorate,,,false,C0071774,STY/T121|STY/T197,ATC/H03BC,5,,STY/T121|STY/T197
ATC/V09DA02,technetium (<o>99m</o>Tc) etifenin,,,false,C3652589,STY/T130|STY/T109,ATC/V09DA,5,,STY/T130|STY/T109
ATC/S01EE,"Prostaglandin analogues, antiglaucoma drugs and miotics",Prostaglandin analogues,,false,C3540753,STY/T109|STY/T121,ATC/S01E,4,Y,STY/T109|STY/T121
ATC/G02CB01,bromocriptine,,,false,C0006230,STY/T109|STY/T121,ATC/G02CB,5,,STY/T109|STY/T121
ATC/H02CA02,osilodrostat,,,false,C4330903,STY/T109|STY/T121,ATC/H02CA,5,,STY/T109|STY/T121
ATC/N05AH02,clozapine,,,false,C0009079,STY/T109|STY/T121,ATC/N05AH,5,,STY/T109|STY/T121
ATC/G03XC01,raloxifene,,,false,C0244404,STY/T109|STY/T121,ATC/G03XC,5,,STY/T109|STY/T121
ATC/L01XY01,cytarabine and daunorubicin,,,false,C4522081,STY/T121,ATC/L01XY,5,,STY/T121
ATC/C01BD02,bretylium tosilate,,,false,C0006168,STY/T109|STY/T121,ATC/C01BD,5,,STY/T109|STY/T121
ATC/R03AK11,formoterol and fluticasone,,,false,C3700403,STY/T121,ATC/R03AK,5,,STY/T121
ATC/B05CX02,sorbitol,,,false,C0037688,STY/T109|STY/T121,ATC/B05CX,5,,STY/T109|STY/T121
ATC/S01GX02,levocabastine,,,false,C0064870,STY/T109|STY/T121,ATC/S01GX,5,,STY/T109|STY/T121
ATC/D08AC02,chlorhexidine,,,false,C0008196,STY/T109|STY/T121,ATC/D08AC,5,,STY/T109|STY/T121
ATC/C02AA03,combinations of rauwolfia alkaloids,,,false,C3653132,STY/T109|STY/T121,ATC/C02AA,5,,STY/T109|STY/T121
ATC/C08C,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,,,false,C3653553,STY/T121,ATC/C08,3,Y,STY/T121
ATC/R02AA12,hexylresorcinol,,,false,C0019497,STY/T109|STY/T121,ATC/R02AA,5,,STY/T109|STY/T121
ATC/A10AE30,"insulins and analogs for injection combinations, long-acting",combinations,,false,C3539966,STY/T121,ATC/A10AE,5,,STY/T121
ATC/D09AB02,zinc bandage with supplements,,,false,C3653216,STY/T074,ATC/D09AB,5,,STY/T074
ATC/N02BA16,imidazole salicylate,,,false,C0063384,STY/T109|STY/T121,ATC/N02BA,5,,STY/T109|STY/T121
ATC/N05BA18,ethyl loflazepate,,,false,C0059772,STY/T109|STY/T121,ATC/N05BA,5,,STY/T109|STY/T121
ATC/S01FA54,"cyclopentolate, combinations",,,false,C3871455,STY/T121,ATC/S01FA,5,,STY/T121
ATC/A10AF01,insulin (human),,,false,C0795635,STY/T116|STY/T125|STY/T121,ATC/A10AF,5,,STY/T116|STY/T125|STY/T121
ATC/H05BX02,paricalcitol,,,false,C0249582,STY/T127|STY/T109|STY/T121,ATC/H05BX,5,,STY/T127|STY/T109|STY/T121
STY/T073,Manufactured Object,,,false,,,STY/T072,,,
ATC/S01AB05,sulfafenazol,,,false,C0038706,STY/T195|STY/T109,ATC/S01AB,5,,STY/T195|STY/T109
ATC/C09DA03,valsartan and diuretics,,,false,C3653023,STY/T109|STY/T121,ATC/C09DA,5,,STY/T109|STY/T121
STY/T083,Geographic Area,,,false,,,STY/T082,,,
ATC/C09BB12,delapril and manidipine,,,false,C3652781,STY/T121,ATC/C09BB,5,,STY/T121
ATC/V07AB,"Solvents and diluting agents, incl. irrigating solutions",,,false,C3653307,STY/T130,ATC/V07A,4,Y,STY/T130
ATC/L04AA46,itacitinib,,,false,C4519324,STY/T109|STY/T121,ATC/L04AA,5,,STY/T109|STY/T121
ATC/G04BE01,alprostadil,,,false,C0002335,STY/T109|STY/T121,ATC/G04BE,5,,STY/T109|STY/T121
ATC/C07C,BETA BLOCKING AGENTS AND OTHER DIURETICS,,,false,C3653614,STY/T121,ATC/C07,3,Y,STY/T121
ATC/L04AC12,brodalumab,,,false,C3491331,STY/T116|STY/T129|STY/T121,ATC/L04AC,5,,STY/T116|STY/T129|STY/T121
ATC/N05AX16,brexpiprazole,,,false,C3885614,STY/T109|STY/T121,ATC/N05AX,5,,STY/T109|STY/T121
ATC/C10AA01,simvastatin,,,false,C0074554,STY/T109|STY/T121,ATC/C10AA,5,,STY/T109|STY/T121
ATC/V08DA01,"perflutren, human albumin microspheres",,,false,C4721945,STY/T130|STY/T109,ATC/V08DA,5,,STY/T130|STY/T109
ATC/L01EB01,gefitinib,,,false,C1122962,STY/T109|STY/T121,ATC/L01EB,5,,STY/T109|STY/T121
ATC/R05DB16,dibunate,,,false,C1321984,STY/T109|STY/T121,ATC/R05DB,5,,STY/T109|STY/T121
ATC/J07BE,Mumps vaccines,,,false,C0026782,STY/T129|STY/T121,ATC/J07B,4,Y,STY/T129|STY/T121
ATC/N06AG02,moclobemide,,,false,C0066673,STY/T109|STY/T121,ATC/N06AG,5,,STY/T109|STY/T121
ATC/D01AE13,selenium sulfide,,,false,C0074281,STY/T121|STY/T197,ATC/D01AE,5,,STY/T121|STY/T197
ATC/J01CR50,combinations of penicillins,,,false,C2052681,STY/T195|STY/T109,ATC/J01CR,5,,STY/T195|STY/T109
ATC/N05AE05,lurasidone,,,false,C2003424,STY/T109|STY/T121,ATC/N05AE,5,,STY/T109|STY/T121
ATC/J06BB19,anthrax immunoglobulin,,,false,C4059024,STY/T116|STY/T129|STY/T121,ATC/J06BB,5,,STY/T116|STY/T129|STY/T121
ATC/B05XA11,magnesium chloride,,,false,C0024472,STY/T121|STY/T197,ATC/B05XA,5,,STY/T121|STY/T197
ATC/D07BC04,diflucortolone and antiseptics,,,false,C3652899,STY/T109|STY/T121,ATC/D07BC,5,,STY/T109|STY/T121
ATC/D07XA01,hydrocortisone,,,false,C0020268,STY/T125|STY/T109|STY/T121,ATC/D07XA,5,,STY/T125|STY/T109|STY/T121
ATC/C01BA05,ajmaline,,,false,C0001888,STY/T109|STY/T121,ATC/C01BA,5,,STY/T109|STY/T121
ATC/D02B,PROTECTIVES AGAINST UV-RADIATION,,,false,C3653548,STY/T121,ATC/D02,3,Y,STY/T121
ATC/S01CC,"Antiinflammatory agents, non-steroids and antiinfectives in combination",,,false,C3653701,STY/T121,ATC/S01C,4,Y,STY/T121
ATC/N06BX04,deanol,,,false,C0011064,STY/T109|STY/T121,ATC/N06BX,5,,STY/T109|STY/T121
ATC/L01XX59,enasidenib,,,false,C4519428,STY/T109|STY/T121,ATC/L01XX,5,,STY/T109|STY/T121
STY/T011,Amphibian,,,false,,,STY/T010,,,
ATC/C01A,CARDIAC GLYCOSIDES,,,false,C0007158,STY/T109|STY/T121,ATC/C01,3,Y,STY/T109|STY/T121
ATC/A10BF01,acarbose,,,false,C0050393,STY/T109|STY/T121,ATC/A10BF,5,,STY/T109|STY/T121
ATC/N05AF03,chlorprothixene,,,false,C0008290,STY/T109|STY/T121,ATC/N05AF,5,,STY/T109|STY/T121
STY/T001,Organism,,,false,,,STY/T072,,,
ATC/D01AC14,sertaconazole,,,false,C0074391,STY/T109|STY/T121,ATC/D01AC,5,,STY/T109|STY/T121
ATC/N06AA15,butriptyline,,,false,C0054270,STY/T109|STY/T121,ATC/N06AA,5,,STY/T109|STY/T121
ATC/A09AB04,citric acid,,,false,C0055819,STY/T123|STY/T109|STY/T121,ATC/A09AB,5,,STY/T123|STY/T109|STY/T121
ATC/R01AX08,framycetin,,,false,C0016673,STY/T195|STY/T109,ATC/R01AX,5,,STY/T195|STY/T109
ATC/N05BX04,fabomotizole,,,false,C3871450,STY/T121,ATC/N05BX,5,,STY/T121
ATC/R05CB03,carbocisteine,,,false,C0006992,STY/T116|STY/T121,ATC/R05CB,5,,STY/T116|STY/T121
ATC/C01DX19,nesiritide,,,false,C0054015,STY/T116|STY/T125|STY/T121,ATC/C01DX,5,,STY/T116|STY/T125|STY/T121
ATC/N02AA03,hydromorphone,,,false,C0012306,STY/T109|STY/T121,ATC/N02AA,5,,STY/T109|STY/T121
ATC/B03B,VITAMIN B<n>12</n> AND FOLIC ACID,,,false,C3653319,STY/T121,ATC/B03,3,Y,STY/T121
ATC/H01BA03,lypressin,,,false,C0024328,STY/T116|STY/T125|STY/T121,ATC/H01BA,5,,STY/T116|STY/T125|STY/T121
ATC/L01XK05,veliparib,,,false,C1958300,STY/T109|STY/T121,ATC/L01XK,5,,STY/T109|STY/T121
ATC/N07BB02,calcium carbimide,,,false,C1611088,STY/T121|STY/T197,ATC/N07BB,5,,STY/T121|STY/T197
ATC/A03CA,Synthetic anticholinergic agents in combination with psycholeptics,,,false,C3653641,STY/T121,ATC/A03C,4,Y,STY/T121
ATC/M01AE15,flunoxaprofen,,,false,C0060504,STY/T109|STY/T121,ATC/M01AE,5,,STY/T109|STY/T121
ATC/J07AH09,"meningococcus B, multicomponent vaccine",,,false,C3652502,STY/T129|STY/T121,ATC/J07AH,5,,STY/T129|STY/T121
ATC/A16AX11,sodium benzoate,,,false,C0142805,STY/T109|STY/T121,ATC/A16AX,5,,STY/T109|STY/T121
ATC/V07,ALL OTHER NON-THERAPEUTIC PRODUCTS,,,false,C3653748,STY/T167,ATC/V,2,Y,STY/T167
ATC/C07BA12,nadolol and thiazides,,,false,C3652737,STY/T121,ATC/C07BA,5,,STY/T121
ATC/D06BX03,tirbanibulin,,,false,C5239395,STY/T109|STY/T121,ATC/D06BX,5,,STY/T109|STY/T121
ATC/S01XA08,acetylcysteine,,,false,C0001047,STY/T116|STY/T121,ATC/S01XA,5,,STY/T116|STY/T121
ATC/M01BA01,phenylbutazone and corticosteroids,,,false,C3653050,STY/T109|STY/T121,ATC/M01BA,5,,STY/T109|STY/T121
ATC/N04BC06,cabergoline,,,false,C0107994,STY/T109|STY/T121,ATC/N04BC,5,,STY/T109|STY/T121
ATC/V08,CONTRAST MEDIA,,,false,C0009924,STY/T130,ATC/V,2,Y,STY/T130
ATC/R03AC04,fenoterol,,,false,C0015840,STY/T109|STY/T121,ATC/R03AC,5,,STY/T109|STY/T121
ATC/D10AF,Antiinfectives for treatment of acne,,,false,C3653716,STY/T121,ATC/D10A,4,Y,STY/T121
ATC/G03FB07,medrogestone and estrogen,,,false,C3652746,STY/T121,ATC/G03FB,5,,STY/T121
ATC/B03AD,Iron in combination with folic acid,,,false,C3653650,STY/T121,ATC/B03A,4,Y,STY/T121
ATC/D06AA04,tetracycline,,,false,C0039644,STY/T195|STY/T109,ATC/D06AA,5,,STY/T195|STY/T109
STY/T121,Pharmacologic Substance,,,false,,,STY/T120,,,
ATC/A10AE56,insulin degludec and liraglutide,,,false,C4059165,STY/T121,ATC/A10AE,5,,STY/T121
ATC/R06AA02,diphenhydramine,,,false,C0012522,STY/T109|STY/T121,ATC/R06AA,5,,STY/T109|STY/T121
ATC/L01XA01,cisplatin,,,false,C0008838,STY/T121|STY/T197,ATC/L01XA,5,,STY/T121|STY/T197
ATC/J07AK,Plague vaccines,,,false,C0032066,STY/T116|STY/T129|STY/T121,ATC/J07A,4,Y,STY/T116|STY/T129|STY/T121
ATC/L04AA10,sirolimus,,,false,C0072980,STY/T195|STY/T109,ATC/L04AA,5,,STY/T195|STY/T109
ATC/M02AX05,idrocilamide,,,false,C0054086,STY/T109|STY/T121,ATC/M02AX,5,,STY/T109|STY/T121
ATC/M04AX01,urate oxidase,,,false,C0041931,STY/T126|STY/T116,ATC/M04AX,5,,STY/T126|STY/T116
ATC/V06A,DIET FORMULATIONS FOR TREATMENT OF OBESITY,,,false,C3653502,STY/T121,ATC/V06,3,Y,STY/T121
ATC/J05AX07,enfuvirtide,,,false,C0537439,STY/T116|STY/T129|STY/T121,ATC/J05AX,5,,STY/T116|STY/T129|STY/T121
ATC/C05BA02,sodium apolate,,,false,C0126367,STY/T109|STY/T121,ATC/C05BA,5,,STY/T109|STY/T121
ATC/B05CA10,Antiinfective irrigating solution combinations,combinations,,false,C3539979,STY/T121,ATC/B05CA,5,,STY/T121
ATC/M01AX05,glucosamine,,,false,C0017718,STY/T109|STY/T121,ATC/M01AX,5,,STY/T109|STY/T121
ATC/A10BB10,metahexamide,,,false,C0663351,STY/T109|STY/T121,ATC/A10BB,5,,STY/T109|STY/T121
ATC/S01BC08,salicylic acid,,,false,C0036079,STY/T109|STY/T121,ATC/S01BC,5,,STY/T109|STY/T121
ATC/C02CC07,guanoxabenz,,,false,C0061990,STY/T109|STY/T121,ATC/C02CC,5,,STY/T109|STY/T121
ATC/P01CB02,sodium stibogluconate,,,false,C0030895,STY/T109|STY/T121,ATC/P01CB,5,,STY/T109|STY/T121
ATC/L01EE03,binimetinib,,,false,C3899947,STY/T109|STY/T121,ATC/L01EE,5,,STY/T109|STY/T121
ATC/R02AX03,benzydamine,,,false,C0005099,STY/T109|STY/T121,ATC/R02AX,5,,STY/T109|STY/T121
ATC/M04AB03,benzbromarone,,,false,C0005035,STY/T109|STY/T121,ATC/M04AB,5,,STY/T109|STY/T121
ATC/N01AA02,vinyl ether,,,false,C0078264,STY/T109|STY/T121,ATC/N01AA,5,,STY/T109|STY/T121
